/***********************************************************
* Ocean Resources and Renewable Energy Laboratory
* Version: v1.0 (Released on May 1st, 2021)
* Programmed by: Jessica Nguyen (Email: nvnguyen@umass.edu)
*----------------------------------------------------------
* Project Name:	NREL_VGOSWEC_inertia_springs

* Project Lead:	JD
* Labview Operator:	PH
* Comments:	Dry swing test to determine moment of inertia of VGOSWEC with springs. Naming convention: PHI (signed initial pos in deg) VGM (variable geometry module angle in deg).
* Date and Time:	Tue 06 Jul 2021 11:45:54 AM EDT
***********************************************************/

"Time(s)"	"Roll(deg)"	"Pitch(deg)"	
0.30400	1.35300	89.73000
0.30600	0.00000	0.00000
0.30800	1.44320	89.64000
0.31000	1.53340	89.73000
0.31200	0.00000	0.00000
0.31400	1.35300	89.82000
0.31600	1.44320	89.64000
0.31800	1.53340	89.73000
0.32000	0.00000	0.00000
0.32200	1.35300	89.64000
0.32400	1.35300	89.73000
0.32600	1.35300	89.73000
0.32800	0.00000	0.00000
0.33000	1.26280	89.82000
0.33200	1.26280	89.82000
0.33400	0.00000	0.00000
0.33600	1.35300	89.73000
0.33800	1.35300	89.73000
0.34000	1.35300	89.73000
0.34200	0.00000	0.00000
0.34400	1.44320	89.73000
0.34600	1.35300	89.73000
0.34800	1.35300	89.73000
0.35000	0.00000	0.00000
0.35200	1.26280	89.73000
0.35400	1.26280	89.73000
0.35600	1.26280	89.64000
0.35800	0.00000	0.00000
0.36000	1.35300	89.64000
0.36200	1.44320	89.73000
0.36400	0.00000	0.00000
0.36600	1.35300	89.73000
0.36800	1.35300	89.64000
0.37000	1.44320	89.73000
0.37200	0.00000	0.00000
0.37400	1.44320	89.82000
0.37600	1.35300	89.91000
0.37800	1.26280	89.82000
0.38000	0.00000	0.00000
0.38200	1.35300	89.73000
0.38400	1.53340	89.73000
0.38600	0.00000	0.00000
0.38800	1.35300	89.82000
0.39000	1.26280	89.73000
0.39200	1.17260	89.82000
0.39400	0.00000	0.00000
0.39600	1.26280	89.73000
0.39800	1.26280	89.82000
0.40000	1.26280	89.73000
0.40200	0.00000	0.00000
0.40400	1.44320	89.73000
0.40600	1.53340	89.82000
0.40800	0.00000	0.00000
0.41000	1.62360	89.82000
0.41200	1.44320	89.73000
0.41400	1.35300	89.73000
0.41600	1.35300	89.73000
0.41800	0.00000	0.00000
0.42000	1.44320	89.55000
0.42200	1.44320	89.64000
0.42400	0.00000	0.00000
0.42600	1.26280	89.73000
0.42800	1.26280	89.73000
0.43000	1.17260	89.82000
0.43200	0.00000	0.00000
0.43400	1.26280	89.73000
0.43600	1.26280	89.73000
0.43800	0.00000	0.00000
0.44000	1.35300	89.82000
0.44200	1.35300	89.82000
0.44400	1.35300	89.73000
0.44600	0.00000	0.00000
0.44800	1.44320	89.64000
0.45000	1.35300	89.64000
0.45200	1.44320	89.64000
0.45400	0.00000	0.00000
0.45600	1.26280	89.55000
0.45800	1.35300	89.82000
0.46000	0.00000	0.00000
0.46200	1.26280	89.82000
0.46400	1.26280	89.73000
0.46600	1.35300	89.82000
0.46800	0.00000	0.00000
0.47000	1.35300	89.64000
0.47200	1.44320	89.73000
0.47400	1.44320	89.73000
0.47600	0.00000	0.00000
0.47800	1.35300	89.91000
0.48000	1.35300	89.73000
0.48200	0.00000	0.00000
0.48400	1.26280	89.55000
0.48600	1.35300	89.73000
0.48800	1.35300	89.64000
0.49000	0.00000	0.00000
0.49200	1.44320	89.64000
0.49400	1.35300	89.64000
0.49600	1.35300	89.73000
0.49800	0.00000	0.00000
0.50000	1.44320	89.82000
0.50200	1.44320	89.82000
0.50400	1.35300	89.91000
0.50600	0.00000	0.00000
0.50800	1.44320	89.82000
0.51000	1.53340	89.73000
0.51200	0.00000	0.00000
0.51400	1.35300	89.73000
0.51600	1.26280	89.73000
0.51800	1.26280	89.82000
0.52000	0.00000	0.00000
0.52200	1.44320	89.91000
0.52400	1.44320	89.82000
0.52600	1.35300	89.73000
0.52800	0.00000	0.00000
0.53000	1.26280	89.73000
0.53200	1.26280	89.73000
0.53400	0.00000	0.00000
0.53600	1.26280	89.73000
0.53800	1.35300	89.73000
0.54000	1.35300	89.73000
0.54200	0.00000	0.00000
0.54400	1.35300	89.73000
0.54600	1.35300	89.73000
0.54800	1.26280	89.73000
0.55000	0.00000	0.00000
0.55200	1.35300	89.73000
0.55400	1.26280	89.82000
0.55600	1.35300	89.73000
0.55800	0.00000	0.00000
0.56000	1.35300	89.73000
0.56200	1.35300	89.73000
0.56400	0.00000	0.00000
0.56600	1.53340	89.82000
0.56800	1.44320	89.73000
0.57000	1.26280	89.73000
0.57200	0.00000	0.00000
0.57400	1.35300	89.82000
0.57600	1.35300	89.73000
0.57800	1.44320	89.73000
0.58000	0.00000	0.00000
0.58200	1.44320	89.64000
0.58400	1.44320	89.64000
0.58600	0.00000	0.00000
0.58800	1.44320	89.82000
0.59000	1.35300	89.73000
0.59200	1.35300	89.82000
0.59400	0.00000	0.00000
0.59600	1.26280	89.91000
0.59800	1.35300	89.82000
0.60000	1.44320	89.82000
0.60200	0.00000	0.00000
0.60400	1.53340	89.73000
0.60600	1.53340	89.82000
0.60800	1.53340	89.82000
0.61000	0.00000	0.00000
0.61200	1.44320	89.82000
0.61400	1.35300	89.82000
0.61600	1.35300	89.73000
0.61800	0.00000	0.00000
0.62000	1.44320	89.82000
0.62200	1.35300	89.73000
0.62400	0.00000	0.00000
0.62600	1.35300	89.82000
0.62800	1.44320	89.82000
0.63000	1.44320	89.91000
0.63200	0.00000	0.00000
0.63400	1.44320	89.91000
0.63600	1.35300	89.91000
0.63800	1.35300	89.82000
0.64000	0.00000	0.00000
0.64200	1.26280	89.64000
0.64400	1.35300	89.73000
0.64600	0.00000	0.00000
0.64800	1.17260	89.73000
0.65000	1.17260	89.73000
0.65200	1.17260	89.73000
0.65400	0.00000	0.00000
0.65600	1.35300	89.64000
0.65800	1.35300	89.64000
0.66000	0.00000	0.00000
0.66200	1.26280	89.73000
0.66400	1.44320	90.00000
0.66600	1.44320	89.91000
0.66800	0.00000	0.00000
0.67000	1.35300	89.82000
0.67200	1.26280	89.73000
0.67400	1.26280	89.64000
0.67600	0.00000	0.00000
0.67800	1.17260	89.73000
0.68000	1.26280	89.73000
0.68200	0.00000	0.00000
0.68400	1.26280	89.73000
0.68600	1.35300	89.73000
0.68800	0.00000	0.00000
0.69000	1.44320	89.64000
0.69200	1.44320	89.64000
0.69400	1.35300	89.64000
0.69600	0.00000	0.00000
0.69800	1.35300	89.82000
0.70000	1.26280	89.82000
0.70200	1.17260	89.82000
0.70400	0.00000	0.00000
0.70600	1.26280	89.73000
0.70800	1.35300	89.82000
0.71000	0.00000	0.00000
0.71200	1.26280	89.82000
0.71400	1.17260	89.73000
0.71600	1.26280	89.64000
0.71800	0.00000	0.00000
0.72000	1.17260	89.73000
0.72200	1.26280	89.64000
0.72400	1.17260	89.73000
0.72600	0.00000	0.00000
0.72800	1.26280	89.82000
0.73000	1.26280	89.91000
0.73200	1.35300	89.82000
0.73400	0.00000	0.00000
0.73600	1.35300	89.64000
0.73800	1.35300	89.64000
0.74000	0.00000	0.00000
0.74200	1.35300	89.73000
0.74400	1.35300	89.73000
0.74600	1.35300	89.73000
0.74800	0.00000	0.00000
0.75000	1.44320	89.82000
0.75200	1.44320	89.73000
0.75400	1.44320	89.82000
0.75600	0.00000	0.00000
0.75800	1.44320	89.91000
0.76000	1.35300	89.91000
0.76200	0.00000	0.00000
0.76400	1.35300	89.91000
0.76600	1.44320	89.73000
0.76800	1.35300	89.73000
0.77000	0.00000	0.00000
0.77200	1.35300	89.82000
0.77400	1.35300	89.82000
0.77600	1.44320	89.82000
0.77800	0.00000	0.00000
0.78000	1.35300	89.82000
0.78200	1.44320	89.82000
0.78400	0.00000	0.00000
0.78600	1.35300	89.64000
0.78800	1.26280	89.73000
0.79000	1.44320	89.73000
0.79200	0.00000	0.00000
0.79400	1.35300	89.82000
0.79600	1.44320	89.73000
0.79800	1.44320	89.64000
0.80000	0.00000	0.00000
0.80200	1.35300	89.91000
0.80400	1.35300	89.91000
0.80600	1.44320	89.91000
0.80800	0.00000	0.00000
0.81000	1.44320	89.73000
0.81200	1.26280	89.73000
0.81400	0.00000	0.00000
0.81600	1.26280	89.64000
0.81800	1.44320	89.73000
0.82000	1.44320	89.82000
0.82200	0.00000	0.00000
0.82400	1.44320	89.73000
0.82600	1.35300	89.73000
0.82800	1.35300	89.73000
0.83000	0.00000	0.00000
0.83200	1.26280	89.73000
0.83400	1.26280	89.82000
0.83600	0.00000	0.00000
0.83800	1.08240	89.73000
0.84000	1.08240	89.64000
0.84200	1.26280	89.64000
0.84400	0.00000	0.00000
0.84600	1.35300	89.64000
0.84800	1.35300	89.73000
0.85000	1.26280	89.73000
0.85200	0.00000	0.00000
0.85400	1.26280	89.73000
0.85600	1.26280	89.82000
0.85800	1.35300	89.91000
0.86000	0.00000	0.00000
0.86200	1.44320	89.91000
0.86400	1.26280	89.91000
0.86600	0.00000	0.00000
0.86800	1.35300	89.73000
0.87000	1.26280	89.64000
0.87200	1.35300	89.64000
0.87400	0.00000	0.00000
0.87600	1.35300	89.73000
0.87800	1.35300	89.82000
0.88000	1.35300	89.91000
0.88200	0.00000	0.00000
0.88400	1.26280	89.91000
0.88600	1.35300	90.00000
0.88800	1.26280	89.91000
0.89000	0.00000	0.00000
0.89200	1.44320	89.91000
0.89400	1.53340	89.82000
0.89600	0.00000	0.00000
0.89800	1.35300	89.82000
0.90000	1.26280	89.82000
0.90200	1.35300	89.91000
0.90400	0.00000	0.00000
0.90600	1.35300	89.82000
0.90800	1.35300	89.73000
0.91000	1.35300	89.73000
0.91200	0.00000	0.00000
0.91400	1.26280	89.82000
0.91600	1.35300	89.82000
0.91800	0.00000	0.00000
0.92000	1.26280	89.82000
0.92200	1.17260	89.82000
0.92400	1.35300	89.82000
0.92600	0.00000	0.00000
0.92800	1.35300	89.73000
0.93000	1.44320	89.73000
0.93200	1.44320	89.82000
0.93400	0.00000	0.00000
0.93600	1.35300	89.73000
0.93800	1.35300	89.73000
0.94000	1.35300	89.82000
0.94200	0.00000	0.00000
0.94400	1.35300	89.82000
0.94600	1.35300	89.73000
0.94800	0.00000	0.00000
0.95000	1.35300	89.73000
0.95200	1.35300	89.73000
0.95400	1.35300	89.73000
0.95600	0.00000	0.00000
0.95800	1.26280	89.82000
0.96000	1.26280	89.82000
0.96200	1.26280	89.82000
0.96400	0.00000	0.00000
0.96600	1.35300	90.00000
0.96800	1.44320	89.91000
0.97000	0.00000	0.00000
0.97200	1.26280	89.73000
0.97400	1.35300	89.82000
0.97600	1.35300	89.82000
0.97800	0.00000	0.00000
0.98000	1.44320	89.82000
0.98200	1.44320	89.91000
0.98400	1.35300	89.91000
0.98600	0.00000	0.00000
0.98800	1.35300	89.82000
0.99000	1.35300	89.73000
0.99200	0.00000	0.00000
0.99400	1.44320	89.82000
0.99600	1.44320	89.82000
0.99800	1.35300	89.73000
1.00000	0.00000	0.00000
1.00200	1.35300	89.82000
1.00400	1.35300	89.82000
1.00600	1.35300	89.82000
1.00800	0.00000	0.00000
1.01000	1.53340	89.82000
1.01200	1.53340	89.73000
1.01400	1.44320	89.73000
1.01600	0.00000	0.00000
1.01800	1.44320	89.82000
1.02000	1.44320	89.82000
1.02200	0.00000	0.00000
1.02400	1.44320	89.82000
1.02600	1.35300	89.82000
1.02800	1.44320	89.82000
1.03000	0.00000	0.00000
1.03200	1.44320	89.64000
1.03400	1.35300	89.73000
1.03600	1.35300	89.73000
1.03800	0.00000	0.00000
1.04000	1.44320	89.64000
1.04200	1.53340	89.64000
1.04400	0.00000	0.00000
1.04600	1.44320	89.73000
1.04800	1.35300	89.82000
1.05000	0.00000	0.00000
1.05200	0.00000	0.00000
1.05400	1.44320	89.73000
1.05600	1.44320	89.64000
1.05800	1.44320	89.73000
1.06000	0.00000	0.00000
1.06200	1.35300	89.64000
1.06400	1.35300	89.73000
1.06600	1.26280	89.73000
1.06800	0.00000	0.00000
1.07000	1.35300	89.73000
1.07200	1.35300	89.73000
1.07400	0.00000	0.00000
1.07600	1.35300	89.64000
1.07800	1.44320	89.64000
1.08000	0.00000	0.00000
1.08200	0.00000	0.00000
1.08400	1.44320	89.91000
1.08600	1.17260	89.91000
1.08800	1.17260	89.91000
1.09000	0.00000	0.00000
1.09200	1.26280	89.82000
1.09400	1.35300	89.82000
1.09600	0.00000	0.00000
1.09800	1.44320	89.82000
1.10000	1.44320	89.91000
1.10200	1.44320	89.82000
1.10400	0.00000	0.00000
1.10600	1.44320	89.82000
1.10800	1.35300	89.82000
1.11000	1.35300	89.82000
1.11200	0.00000	0.00000
1.11400	1.44320	89.82000
1.11600	0.00000	0.00000
1.11800	0.00000	0.00000
1.12000	1.44320	89.64000
1.12200	1.35300	89.64000
1.12400	1.35300	89.73000
1.12600	0.00000	0.00000
1.12800	1.44320	89.73000
1.13000	1.44320	89.64000
1.13200	1.44320	89.64000
1.13400	0.00000	0.00000
1.13600	1.35300	89.73000
1.13800	1.44320	89.82000
1.14000	1.44320	89.73000
1.14200	0.00000	0.00000
1.14400	1.44320	89.73000
1.14600	1.44320	89.91000
1.14800	0.00000	0.00000
1.15000	1.44320	89.73000
1.15200	1.44320	89.64000
1.15400	1.44320	89.64000
1.15600	0.00000	0.00000
1.15800	1.44320	89.64000
1.16000	1.35300	89.73000
1.16200	1.35300	89.73000
1.16400	0.00000	0.00000
1.16600	1.44320	89.73000
1.16800	1.44320	89.82000
1.17000	1.44320	89.82000
1.17200	0.00000	0.00000
1.17400	1.44320	89.73000
1.17600	1.44320	89.73000
1.17800	0.00000	0.00000
1.18000	1.35300	89.91000
1.18200	1.44320	90.00000
1.18400	1.44320	89.91000
1.18600	0.00000	0.00000
1.18800	1.44320	89.73000
1.19000	1.35300	89.73000
1.19200	1.35300	89.73000
1.19400	0.00000	0.00000
1.19600	1.35300	89.73000
1.19800	1.35300	89.73000
1.20000	0.00000	0.00000
1.20200	1.35300	89.73000
1.20400	1.26280	89.73000
1.20600	1.26280	89.82000
1.20800	0.00000	0.00000
1.21000	1.35300	89.73000
1.21200	1.35300	89.73000
1.21400	1.26280	89.64000
1.21600	0.00000	0.00000
1.21800	1.35300	89.73000
1.22000	1.44320	89.73000
1.22200	0.00000	0.00000
1.22400	1.35300	89.82000
1.22600	1.35300	89.82000
1.22800	0.00000	0.00000
1.23000	0.00000	0.00000
1.23200	1.35300	89.73000
1.23400	1.26280	89.73000
1.23600	1.26280	89.64000
1.23800	0.00000	0.00000
1.24000	1.26280	89.73000
1.24200	1.35300	89.82000
1.24400	1.35300	89.73000
1.24600	0.00000	0.00000
1.24800	1.35300	89.73000
1.25000	1.35300	0.00000
1.25200	0.00000	0.00000
1.25400	1.53340	89.64000
1.25600	1.44320	89.73000
1.25800	0.00000	0.00000
1.26000	0.00000	0.00000
1.26200	1.26280	89.73000
1.26400	1.26280	89.82000
1.26600	1.35300	89.73000
1.26800	0.00000	0.00000
1.27000	1.35300	89.73000
1.27200	1.35300	0.00000
1.27400	0.00000	0.00000
1.27600	1.26280	89.55000
1.27800	1.26280	89.55000
1.28000	1.26280	89.64000
1.28200	0.00000	0.00000
1.28400	1.35300	89.73000
1.28600	1.53340	89.73000
1.28800	1.53340	89.73000
1.29000	0.00000	0.00000
1.29200	1.35300	89.73000
1.29400	1.35300	89.82000
1.29600	0.00000	0.00000
1.29800	1.26280	89.82000
1.30000	1.26280	89.82000
1.30200	1.35300	89.73000
1.30400	0.00000	0.00000
1.30600	1.35300	89.64000
1.30800	1.17260	89.73000
1.31000	1.17260	89.73000
1.31200	0.00000	0.00000
1.31400	1.35300	89.82000
1.31600	1.35300	89.82000
1.31800	0.00000	0.00000
1.32000	1.26280	89.73000
1.32200	1.26280	89.73000
1.32400	1.44320	89.64000
1.32600	0.00000	0.00000
1.32800	1.44320	89.73000
1.33000	1.53340	89.82000
1.33200	1.35300	89.91000
1.33400	1.26280	89.91000
1.33600	1.26280	89.91000
1.33800	1.17260	89.82000
1.34000	0.00000	0.00000
1.34200	1.26280	89.82000
1.34400	1.26280	89.73000
1.34600	1.35300	89.82000
1.34800	0.00000	0.00000
1.35000	1.35300	89.73000
1.35200	1.35300	89.73000
1.35400	1.35300	89.82000
1.35600	0.00000	0.00000
1.35800	1.44320	89.73000
1.36000	1.44320	89.73000
1.36200	1.44320	89.64000
1.36400	0.00000	0.00000
1.36600	1.44320	89.64000
1.36800	1.44320	0.00000
1.37000	0.00000	0.00000
1.37200	1.44320	89.82000
1.37400	1.35300	89.73000
1.37600	1.35300	89.73000
1.37800	0.00000	0.00000
1.38000	1.35300	89.82000
1.38200	1.35300	89.82000
1.38400	1.44320	89.91000
1.38600	0.00000	0.00000
1.38800	1.44320	89.91000
1.39000	0.00000	0.00000
1.39200	0.00000	0.00000
1.39400	1.35300	89.91000
1.39600	1.35300	89.91000
1.39800	0.00000	0.00000
1.40000	0.00000	0.00000
1.40200	1.44320	89.73000
1.40400	1.35300	89.64000
1.40600	1.35300	89.73000
1.40800	0.00000	0.00000
1.41000	1.44320	89.73000
1.41200	1.44320	89.64000
1.41400	1.35300	89.64000
1.41600	0.00000	0.00000
1.41800	1.44320	89.64000
1.42000	0.00000	0.00000
1.42200	0.00000	0.00000
1.42400	1.35300	89.82000
1.42600	1.35300	89.82000
1.42800	0.00000	0.00000
1.43000	0.00000	0.00000
1.43200	1.35300	89.82000
1.43400	1.53340	89.73000
1.43600	1.53340	89.73000
1.43800	0.00000	0.00000
1.44000	1.53340	89.64000
1.44200	1.44320	89.64000
1.44400	0.00000	0.00000
1.44600	1.44320	89.64000
1.44800	1.53340	89.73000
1.45000	0.00000	0.00000
1.45200	0.00000	0.00000
1.45400	1.35300	89.82000
1.45600	1.35300	89.82000
1.45800	1.44320	89.82000
1.46000	0.00000	0.00000
1.46200	1.35300	89.82000
1.46400	1.35300	89.82000
1.46600	0.00000	0.00000
1.46800	1.35300	89.82000
1.47000	1.35300	89.82000
1.47200	1.26280	89.82000
1.47400	0.00000	0.00000
1.47600	1.26280	89.82000
1.47800	1.35300	89.82000
1.48000	1.35300	89.73000
1.48200	0.00000	0.00000
1.48400	1.35300	89.64000
1.48600	1.35300	89.73000
1.48800	1.44320	89.73000
1.49000	0.00000	0.00000
1.49200	1.26280	89.73000
1.49400	1.26280	89.73000
1.49600	0.00000	0.00000
1.49800	1.35300	89.73000
1.50000	1.35300	89.82000
1.50200	1.44320	89.73000
1.50400	0.00000	0.00000
1.50600	1.35300	89.82000
1.50800	1.35300	89.82000
1.51000	1.26280	89.91000
1.51200	0.00000	0.00000
1.51400	1.26280	89.82000
1.51600	1.17260	89.91000
1.51800	0.00000	0.00000
1.52000	1.26280	89.82000
1.52200	1.26280	89.73000
1.52400	1.17260	89.82000
1.52600	0.00000	0.00000
1.52800	1.35300	89.82000
1.53000	1.26280	89.73000
1.53200	1.26280	89.73000
1.53400	0.00000	0.00000
1.53600	1.53340	89.82000
1.53800	1.53340	89.91000
1.54000	0.00000	0.00000
1.54200	1.53340	90.00000
1.54400	1.44320	89.82000
1.54600	1.44320	89.82000
1.54800	0.00000	0.00000
1.55000	1.35300	89.82000
1.55200	1.35300	89.82000
1.55400	1.26280	89.82000
1.55600	0.00000	0.00000
1.55800	1.44320	89.91000
1.56000	1.44320	89.91000
1.56200	1.35300	89.82000
1.56400	0.00000	0.00000
1.56600	1.35300	89.82000
1.56800	1.26280	89.82000
1.57000	0.00000	0.00000
1.57200	1.35300	89.73000
1.57400	1.35300	89.73000
1.57600	1.35300	89.73000
1.57800	0.00000	0.00000
1.58000	1.35300	89.64000
1.58200	1.35300	89.64000
1.58400	1.44320	89.64000
1.58600	0.00000	0.00000
1.58800	1.53340	89.73000
1.59000	1.53340	89.82000
1.59200	0.00000	0.00000
1.59400	1.44320	89.73000
1.59600	1.44320	89.82000
1.59800	1.35300	89.82000
1.60000	0.00000	0.00000
1.60200	1.35300	89.73000
1.60400	1.35300	89.82000
1.60600	1.35300	89.91000
1.60800	0.00000	0.00000
1.61000	1.26280	89.91000
1.61200	1.35300	89.91000
1.61400	1.44320	89.82000
1.61600	0.00000	0.00000
1.61800	1.53340	89.82000
1.62000	1.44320	89.82000
1.62200	0.00000	0.00000
1.62400	1.53340	89.73000
1.62600	1.44320	89.82000
1.62800	1.35300	89.82000
1.63000	0.00000	0.00000
1.63200	1.44320	89.91000
1.63400	1.62360	89.82000
1.63600	1.53340	89.82000
1.63800	0.00000	0.00000
1.64000	1.44320	89.73000
1.64200	1.35300	89.64000
1.64400	1.35300	89.64000
1.64600	0.00000	0.00000
1.64800	1.26280	89.82000
1.65000	1.17260	89.82000
1.65200	0.00000	0.00000
1.65400	1.44320	89.82000
1.65600	1.35300	89.73000
1.65800	1.35300	89.73000
1.66000	0.00000	0.00000
1.66200	1.53340	90.00000
1.66400	1.62360	90.00000
1.66600	1.98440	90.18000
1.66800	0.00000	0.00000
1.67000	2.52560	90.00000
1.67200	2.61580	89.82000
1.67400	0.00000	0.00000
1.67600	2.43540	89.82000
1.67800	2.25500	90.00000
1.68000	0.00000	0.00000
1.68200	2.52560	90.27000
1.68400	2.88640	90.18000
1.68600	3.42760	90.18000
1.68800	0.00000	0.00000
1.69000	3.60800	89.91000
1.69200	3.51780	89.91000
1.69400	3.24720	90.09000
1.69600	0.00000	0.00000
1.69800	3.33740	90.45000
1.70000	3.60800	90.36000
1.70200	0.00000	0.00000
1.70400	3.87860	90.09000
1.70600	3.96880	90.09000
1.70800	3.69820	90.09000
1.71000	0.00000	0.00000
1.71200	3.78840	90.09000
1.71400	3.87860	90.09000
1.71600	3.96880	90.00000
1.71800	0.00000	0.00000
1.72000	4.14920	89.91000
1.72200	4.05900	89.82000
1.72400	0.00000	0.00000
1.72600	3.96880	89.82000
1.72800	3.96880	89.91000
1.73000	4.14920	89.82000
1.73200	0.00000	0.00000
1.73400	4.23940	89.73000
1.73600	4.32960	89.82000
1.73800	4.41980	89.64000
1.74000	0.00000	0.00000
1.74200	4.51000	89.37000
1.74400	4.60020	89.46000
1.74600	4.87080	89.64000
1.74800	4.87080	89.64000
1.75000	5.05120	89.73000
1.75200	5.05120	89.64000
1.75400	0.00000	0.00000
1.75600	5.05120	89.46000
1.75800	5.14140	89.37000
1.76000	5.32180	89.37000
1.76200	0.00000	0.00000
1.76400	5.59240	89.46000
1.76600	5.59240	89.46000
1.76800	5.59240	89.46000
1.77000	0.00000	0.00000
1.77200	5.59240	89.46000
1.77400	5.77280	89.37000
1.77600	0.00000	0.00000
1.77800	5.86300	89.28000
1.78000	6.04340	89.28000
1.78200	5.95320	89.46000
1.78400	0.00000	0.00000
1.78600	6.04340	89.64000
