/***********************************************************
* Ocean Resources and Renewable Energy Laboratory
* Version: v1.0 (Released on May 1st, 2021)
* Programmed by: Jessica Nguyen (Email: nvnguyen@umass.edu)
*----------------------------------------------------------
* Project Name:	NREL_VGOSWEC_inertia_springs

* Project Lead:	JD
* Labview Operator:	PH
* Comments:	Dry swing test to determine moment of inertia of VGOSWEC with springs. Naming convention: PHI (signed initial pos in deg) VGM (variable geometry module angle in deg).
* Date and Time:	Tue 06 Jul 2021 11:31:51 AM EDT
***********************************************************/

"Time(s)"	"Roll(deg)"	"Pitch(deg)"	
0.24800	0.00000	0.00000
0.25000	1.53340	89.73000
0.25200	1.35300	89.64000
0.25400	1.26280	89.55000
0.25600	0.00000	0.00000
0.25800	1.17260	89.64000
0.26000	1.26280	89.64000
0.26200	1.26280	89.73000
0.26400	1.26280	89.55000
0.26600	1.26280	89.55000
0.26800	1.26280	89.64000
0.27000	0.00000	0.00000
0.27200	1.17260	89.64000
0.27400	1.08240	89.64000
0.27600	1.17260	89.64000
0.27800	0.00000	0.00000
0.28000	1.17260	89.73000
0.28200	1.17260	89.55000
0.28400	1.17260	89.64000
0.28600	1.26280	89.73000
0.28800	1.17260	89.73000
0.29000	1.08240	89.73000
0.29200	0.00000	0.00000
0.29400	1.17260	89.73000
0.29600	1.26280	89.64000
0.29800	1.26280	89.64000
0.30000	0.00000	0.00000
0.30200	1.44320	89.64000
0.30400	1.44320	89.73000
0.30600	1.44320	89.73000
0.30800	1.44320	89.82000
0.31000	1.35300	90.00000
0.31200	1.35300	89.82000
0.31400	0.00000	0.00000
0.31600	1.26280	89.82000
0.31800	1.35300	89.82000
0.32000	1.35300	89.82000
0.32200	0.00000	0.00000
0.32400	1.26280	89.82000
0.32600	1.26280	89.82000
0.32800	1.35300	89.82000
0.33000	1.26280	89.82000
0.33200	1.26280	89.82000
0.33400	1.35300	89.82000
0.33600	0.00000	0.00000
0.33800	1.26280	89.73000
0.34000	1.26280	89.73000
0.34200	1.26280	89.64000
0.34400	0.00000	0.00000
0.34600	1.17260	89.82000
0.34800	1.17260	89.73000
0.35000	1.17260	89.73000
0.35200	1.08240	89.46000
0.35400	1.17260	89.55000
0.35600	1.17260	89.55000
0.35800	0.00000	0.00000
0.36000	1.17260	89.55000
0.36200	1.17260	89.64000
0.36400	1.17260	89.64000
0.36600	0.00000	0.00000
0.36800	1.17260	89.55000
0.37000	1.08240	89.55000
0.37200	1.26280	89.55000
0.37400	1.26280	89.55000
0.37600	1.26280	89.55000
0.37800	1.17260	89.64000
0.38000	0.00000	0.00000
0.38200	1.26280	89.73000
0.38400	1.17260	89.73000
0.38600	1.17260	89.82000
0.38800	0.00000	0.00000
0.39000	1.26280	89.82000
0.39200	1.26280	89.82000
0.39400	0.00000	0.00000
0.39600	1.26280	89.73000
0.39800	1.35300	89.73000
0.40000	1.35300	89.82000
0.40200	0.00000	0.00000
0.40400	1.35300	89.82000
0.40600	1.35300	89.82000
0.40800	1.44320	89.91000
0.41000	0.00000	0.00000
0.41200	1.44320	90.00000
0.41400	1.26280	89.91000
0.41600	1.35300	89.91000
0.41800	1.35300	90.00000
0.42000	1.44320	90.00000
0.42200	1.35300	90.00000
0.42400	0.00000	0.00000
0.42600	1.53340	90.00000
0.42800	1.44320	90.00000
0.43000	1.44320	90.00000
0.43200	0.00000	0.00000
0.43400	1.44320	90.00000
0.43600	1.53340	90.00000
0.43800	1.44320	90.09000
0.44000	1.44320	90.09000
0.44200	1.44320	90.09000
0.44400	1.44320	90.09000
0.44600	0.00000	0.00000
0.44800	1.53340	90.09000
0.45000	1.44320	90.00000
0.45200	1.35300	90.00000
0.45400	0.00000	0.00000
0.45600	1.44320	89.82000
0.45800	1.44320	89.73000
0.46000	1.35300	89.82000
0.46200	1.35300	89.82000
0.46400	1.35300	89.82000
0.46600	1.35300	89.73000
0.46800	0.00000	0.00000
0.47000	1.35300	89.73000
0.47200	1.35300	89.73000
0.47400	1.35300	89.64000
0.47600	0.00000	0.00000
0.47800	1.35300	89.64000
0.48000	1.35300	89.73000
0.48200	1.44320	89.73000
0.48400	1.35300	89.73000
0.48600	1.35300	89.82000
0.48800	1.35300	89.73000
0.49000	0.00000	0.00000
0.49200	1.26280	89.73000
0.49400	1.26280	89.82000
0.49600	1.35300	89.73000
0.49800	0.00000	0.00000
0.50000	1.26280	89.82000
0.50200	1.26280	89.73000
0.50400	1.26280	89.82000
0.50600	1.35300	89.82000
0.50800	1.26280	89.82000
0.51000	1.26280	89.91000
0.51200	0.00000	0.00000
0.51400	1.35300	89.82000
0.51600	1.35300	89.82000
0.51800	1.26280	89.82000
0.52000	1.26280	89.73000
0.52200	1.35300	89.73000
0.52400	1.35300	89.82000
0.52600	1.35300	89.82000
0.52800	1.44320	89.73000
0.53000	1.35300	89.82000
0.53200	1.35300	89.82000
0.53400	0.00000	0.00000
0.53600	1.35300	90.00000
0.53800	1.44320	90.00000
0.54000	1.53340	89.91000
0.54200	0.00000	0.00000
0.54400	1.53340	89.82000
0.54600	1.35300	89.91000
0.54800	1.26280	90.00000
0.55000	1.26280	90.00000
0.55200	1.26280	90.00000
0.55400	1.35300	89.91000
0.55600	0.00000	0.00000
0.55800	1.26280	89.73000
0.56000	1.35300	89.64000
0.56200	1.35300	89.73000
0.56400	0.00000	0.00000
0.56600	1.35300	89.73000
0.56800	1.35300	89.91000
0.57000	1.35300	89.73000
0.57200	1.35300	89.73000
0.57400	1.44320	89.73000
0.57600	1.35300	89.64000
0.57800	0.00000	0.00000
0.58000	1.35300	89.73000
0.58200	1.26280	89.73000
0.58400	1.35300	89.82000
0.58600	0.00000	0.00000
0.58800	1.26280	89.82000
0.59000	1.17260	89.73000
0.59200	1.17260	89.64000
0.59400	1.17260	89.73000
0.59600	1.17260	89.73000
0.59800	1.17260	89.73000
0.60000	0.00000	0.00000
0.60200	1.26280	89.64000
0.60400	1.26280	89.64000
0.60600	1.35300	89.55000
0.60800	0.00000	0.00000
0.61000	1.26280	89.64000
0.61200	1.26280	89.64000
0.61400	1.26280	89.64000
0.61600	1.26280	89.64000
0.61800	1.26280	89.64000
0.62000	1.26280	89.55000
0.62200	0.00000	0.00000
0.62400	1.17260	89.73000
0.62600	1.26280	89.73000
0.62800	1.35300	89.64000
0.63000	0.00000	0.00000
0.63200	1.08240	89.64000
0.63400	0.99220	89.64000
0.63600	0.90200	89.55000
0.63800	0.72160	89.55000
0.64000	0.54120	89.55000
0.64200	0.45100	89.55000
0.64400	0.27060	89.55000
0.64600	0.09020	89.64000
0.64800	0.00000	89.64000
0.65000	-0.27060	89.73000
0.65200	-0.54120	89.73000
0.65400	-0.90200	89.64000
0.65600	-1.26280	89.55000
0.65800	0.00000	0.00000
0.66000	-1.89420	89.55000
0.66200	-2.07460	89.55000
0.66400	-2.34520	89.55000
0.66600	-2.61580	89.55000
0.66800	-2.79620	89.55000
0.67000	-2.97660	89.55000
0.67200	-3.15700	89.55000
0.67400	-3.33740	89.64000
0.67600	-3.51780	89.64000
0.67800	-3.51780	89.55000
0.68000	0.00000	0.00000
0.68200	-3.69820	89.73000
0.68400	-3.69820	89.82000
0.68600	-3.87860	89.82000
0.68800	0.00000	0.00000
0.69000	-3.60800	89.82000
0.69200	-3.33740	89.82000
0.69400	-3.24720	89.82000
0.69600	-3.15700	89.82000
0.69800	-2.97660	89.73000
0.70000	-2.88640	89.73000
0.70200	0.00000	0.00000
0.70400	-2.61580	89.82000
0.70600	-2.43540	89.73000
0.70800	-2.43540	89.73000
0.71000	-2.07460	89.82000
0.71200	-1.98440	89.73000
0.71400	-1.98440	89.64000
0.71600	-1.89420	89.82000
0.71800	-1.80400	89.82000
0.72000	-1.62360	89.91000
0.72200	-1.71380	90.00000
0.72400	0.00000	0.00000
0.72600	-1.71380	89.91000
0.72800	-1.53340	89.91000
0.73000	-1.35300	89.91000
0.73200	-1.44320	89.82000
0.73400	-1.44320	89.82000
0.73600	-1.35300	89.91000
0.73800	0.00000	0.00000
0.74000	-1.08240	90.00000
0.74200	-0.90200	89.91000
0.74400	-0.90200	90.00000
0.74600	0.00000	0.00000
0.74800	-0.63140	89.91000
0.75000	-0.45100	89.91000
0.75200	-0.36080	89.91000
0.75400	-0.36080	89.82000
0.75600	-0.27060	89.82000
0.75800	-0.27060	89.82000
0.76000	0.00000	0.00000
0.76200	-0.18040	90.00000
0.76400	-0.09020	89.91000
0.76600	0.00000	90.00000
0.76800	0.00000	0.00000
0.77000	0.45100	90.09000
0.77200	0.54120	90.00000
0.77400	0.63140	89.91000
0.77600	0.72160	89.91000
0.77800	0.63140	90.00000
0.78000	0.72160	89.91000
0.78200	0.00000	0.00000
0.78400	0.81180	89.91000
0.78600	0.81180	89.73000
0.78800	0.90200	89.82000
0.79000	0.00000	0.00000
0.79200	0.81180	89.73000
0.79400	0.72160	89.73000
0.79600	0.81180	89.73000
0.79800	0.63140	89.55000
0.80000	0.45100	89.55000
0.80200	0.00000	0.00000
0.80400	0.00000	0.00000
0.80600	0.09020	89.55000
0.80800	-0.09020	89.55000
0.81000	-0.18040	89.55000
0.81200	0.00000	0.00000
0.81400	-0.54120	89.55000
0.81600	-0.99220	89.55000
0.81800	-0.99220	89.46000
0.82000	-1.17260	89.46000
0.82200	-1.44320	89.37000
0.82400	0.00000	0.00000
0.82600	0.00000	0.00000
0.82800	-1.80400	89.46000
0.83000	-2.07460	89.37000
0.83200	-2.25500	89.46000
0.83400	0.00000	0.00000
0.83600	-2.34520	89.28000
0.83800	-2.43540	89.28000
0.84000	-2.61580	89.19000
0.84200	-2.61580	89.37000
0.84400	-2.79620	89.37000
0.84600	-2.88640	89.46000
0.84800	0.00000	0.00000
0.85000	-2.97660	89.37000
0.85200	-3.06680	89.46000
0.85400	-3.06680	89.46000
0.85600	-3.06680	89.55000
0.85800	-2.88640	89.64000
0.86000	-2.88640	89.55000
0.86200	-2.88640	89.55000
0.86400	-2.70600	89.55000
0.86600	-2.61580	89.46000
0.86800	-2.52560	89.55000
0.87000	0.00000	0.00000
0.87200	-2.34520	89.73000
0.87400	-2.43540	89.73000
0.87600	-2.25500	89.73000
0.87800	-1.98440	89.91000
0.88000	-1.98440	89.91000
0.88200	-1.89420	89.91000
0.88400	-1.80400	89.91000
0.88600	-1.62360	90.00000
0.88800	-1.62360	89.91000
0.89000	0.00000	0.00000
0.89200	0.00000	0.00000
0.89400	-1.44320	90.18000
0.89600	-1.35300	90.09000
0.89800	-1.26280	90.00000
0.90000	0.00000	90.09000
0.90200	-1.17260	90.09000
0.90400	-1.08240	90.09000
0.90600	-1.08240	90.09000
0.90800	-1.08240	90.09000
0.91000	-1.17260	90.09000
0.91200	-1.17260	90.09000
0.91400	0.00000	0.00000
0.91600	-1.17260	90.09000
0.91800	-1.08240	90.09000
0.92000	-1.08240	90.09000
0.92200	-0.99220	90.09000
0.92400	-0.99220	90.09000
0.92600	-0.99220	90.09000
0.92800	0.00000	0.00000
0.93000	-0.99220	89.91000
0.93200	-0.99220	89.91000
0.93400	-1.08240	89.91000
0.93600	0.00000	0.00000
0.93800	-1.17260	89.82000
0.94000	-1.08240	90.09000
0.94200	-0.99220	90.09000
0.94400	-0.90200	90.09000
0.94600	-0.90200	90.00000
0.94800	-0.81180	0.00000
0.95000	0.00000	0.00000
0.95200	-0.72160	89.91000
0.95400	-0.63140	89.91000
0.95600	-0.45100	89.91000
0.95800	-0.36080	89.91000
0.96000	-0.36080	89.91000
0.96200	-0.18040	89.91000
0.96400	-0.09020	89.82000
0.96600	-0.09020	89.82000
0.96800	0.00000	89.73000
0.97000	-0.18040	0.00000
0.97200	0.00000	0.00000
0.97400	-0.27060	89.64000
0.97600	-0.27060	89.64000
0.97800	-0.27060	89.55000
0.98000	0.00000	0.00000
0.98200	-0.45100	89.46000
0.98400	-0.45100	89.55000
0.98600	-0.54120	89.64000
0.98800	-0.54120	89.64000
0.99000	-0.72160	89.73000
0.99200	-0.81180	89.64000
0.99400	-0.99220	89.73000
0.99600	-0.99220	89.82000
0.99800	-0.99220	89.73000
1.00000	-0.90200	89.73000
1.00200	0.00000	0.00000
1.00400	-1.08240	89.73000
1.00600	-1.08240	89.64000
1.00800	-1.08240	89.64000
1.01000	0.00000	0.00000
1.01200	-0.90200	89.64000
1.01400	-0.81180	89.64000
1.01600	-0.81180	89.64000
1.01800	-0.54120	89.73000
1.02000	-0.54120	89.91000
1.02200	-0.45100	89.73000
1.02400	0.00000	0.00000
1.02600	-0.36080	89.64000
1.02800	-0.27060	89.64000
1.03000	-0.27060	89.64000
1.03200	0.00000	0.00000
1.03400	-0.09020	89.82000
1.03600	-0.09020	89.91000
1.03800	0.00000	89.91000
1.04000	0.00000	0.00000
1.04200	0.00000	89.91000
1.04400	0.09020	89.91000
1.04600	0.09020	89.91000
1.04800	0.09020	89.91000
1.05000	0.09020	89.82000
1.05200	0.18040	89.82000
1.05400	0.00000	0.00000
1.05600	0.18040	89.82000
1.05800	0.18040	89.82000
1.06000	0.27060	89.91000
1.06200	0.00000	0.00000
1.06400	0.18040	89.91000
1.06600	0.18040	89.91000
1.06800	0.09020	89.91000
1.07000	0.00000	89.91000
1.07200	0.00000	89.82000
1.07400	-0.09020	89.82000
1.07600	0.00000	0.00000
1.07800	-0.18040	89.91000
1.08000	-0.27060	89.91000
1.08200	-0.36080	89.91000
1.08400	0.00000	0.00000
1.08600	-0.45100	90.00000
1.08800	-0.45100	90.00000
1.09000	-0.36080	90.00000
1.09200	-0.45100	89.91000
1.09400	-0.36080	89.91000
1.09600	-0.27060	89.91000
1.09800	0.00000	0.00000
1.10000	-0.36080	90.09000
1.10200	-0.36080	90.09000
1.10400	-0.36080	89.91000
1.10600	-0.27060	89.91000
1.10800	-0.27060	89.91000
1.11000	-0.36080	89.91000
1.11200	-0.45100	89.82000
1.11400	-0.54120	89.82000
1.11600	-0.54120	90.00000
1.11800	-0.54120	90.00000
1.12000	0.00000	0.00000
1.12200	-0.72160	90.00000
1.12400	-0.99220	89.91000
1.12600	-0.99220	89.82000
1.12800	0.00000	0.00000
1.13000	-1.08240	89.82000
1.13200	-1.08240	89.82000
1.13400	-1.17260	89.82000
1.13600	-1.08240	89.82000
1.13800	-0.90200	89.91000
1.14000	-1.08240	89.73000
1.14200	-1.08240	89.73000
1.14400	-1.08240	89.82000
1.14600	-1.08240	89.82000
1.14800	-0.99220	89.64000
1.15000	0.00000	0.00000
1.15200	-1.08240	89.73000
1.15400	-1.17260	89.73000
1.15600	-1.17260	89.64000
1.15800	-1.26280	89.64000
1.16000	-1.26280	89.55000
1.16200	-1.35300	89.55000
1.16400	0.00000	0.00000
1.16600	-1.44320	89.46000
1.16800	-1.53340	89.46000
1.17000	-1.62360	89.55000
1.17200	0.00000	0.00000
1.17400	-1.89420	89.46000
1.17600	-1.98440	89.46000
1.17800	-2.16480	89.46000
1.18000	-2.25500	89.46000
1.18200	-2.34520	89.55000
1.18400	-2.52560	89.46000
1.18600	0.00000	0.00000
1.18800	-2.79620	89.46000
1.19000	-2.88640	89.64000
1.19200	-2.97660	89.55000
1.19400	0.00000	0.00000
1.19600	-3.24720	89.55000
1.19800	-3.33740	89.55000
1.20000	-3.51780	89.64000
1.20200	-3.60800	89.64000
1.20400	-3.60800	89.64000
1.20600	-3.78840	89.55000
1.20800	0.00000	0.00000
1.21000	-3.78840	89.73000
1.21200	-3.69820	89.73000
1.21400	-3.69820	89.82000
1.21600	0.00000	0.00000
1.21800	-3.69820	89.91000
1.22000	-3.69820	89.91000
1.22200	-3.60800	90.00000
1.22400	-3.69820	90.00000
1.22600	-3.51780	89.91000
1.22800	-3.42760	89.91000
1.23000	0.00000	0.00000
1.23200	-3.42760	90.00000
1.23400	-3.24720	90.09000
1.23600	-3.15700	90.09000
1.23800	0.00000	0.00000
1.24000	-3.24720	90.18000
1.24200	-3.15700	90.09000
1.24400	-3.15700	90.09000
1.24600	-3.15700	90.27000
1.24800	-3.06680	90.18000
1.25000	-3.06680	90.27000
1.25200	0.00000	0.00000
1.25400	-3.33740	90.27000
1.25600	-3.51780	90.27000
1.25800	-3.51780	90.27000
1.26000	-3.60800	90.09000
1.26200	-3.60800	90.18000
1.26400	-3.60800	90.09000
1.26600	-3.69820	90.09000
1.26800	-3.69820	90.18000
1.27000	-3.87860	90.09000
1.27200	-3.87860	90.00000
1.27400	0.00000	0.00000
1.27600	-3.96880	90.00000
1.27800	-3.96880	90.00000
1.28000	-4.05900	90.00000
1.28200	0.00000	0.00000
1.28400	-3.96880	90.09000
1.28600	-3.96880	90.09000
1.28800	-4.05900	90.00000
1.29000	0.00000	0.00000
1.29200	-4.05900	90.00000
1.29400	-4.05900	90.09000
1.29600	0.00000	0.00000
1.29800	-3.96880	89.91000
1.30000	-3.96880	89.82000
1.30200	-3.87860	89.82000
1.30400	0.00000	0.00000
1.30600	-3.87860	89.82000
1.30800	-3.87860	89.64000
1.31000	-3.78840	89.73000
1.31200	-3.60800	89.64000
1.31400	-3.51780	89.55000
1.31600	-3.51780	89.46000
1.31800	0.00000	0.00000
1.32000	-3.60800	89.46000
1.32200	-3.60800	89.55000
1.32400	-3.60800	89.55000
1.32600	0.00000	0.00000
1.32800	-3.51780	89.46000
1.33000	-3.60800	89.55000
1.33200	-3.60800	89.46000
1.33400	-3.51780	89.46000
1.33600	-3.51780	89.46000
1.33800	-3.42760	89.46000
1.34000	0.00000	0.00000
1.34200	-3.42760	89.37000
1.34400	-3.24720	89.37000
1.34600	-3.24720	89.28000
1.34800	0.00000	0.00000
1.35000	-3.06680	89.37000
1.35200	-2.97660	89.28000
1.35400	-2.97660	89.37000
1.35600	-2.88640	89.46000
1.35800	-2.79620	89.55000
1.36000	-2.61580	89.55000
1.36200	0.00000	0.00000
1.36400	-2.43540	89.37000
1.36600	-2.34520	89.55000
1.36800	-2.34520	89.46000
1.37000	0.00000	0.00000
1.37200	-2.25500	89.55000
1.37400	-2.25500	89.46000
1.37600	-2.34520	89.55000
1.37800	-2.34520	89.73000
1.38000	-2.34520	89.73000
1.38200	-2.25500	89.73000
1.38400	0.00000	0.00000
1.38600	-2.43540	89.82000
1.38800	-2.52560	89.82000
1.39000	-2.61580	89.64000
1.39200	0.00000	0.00000
1.39400	-2.70600	89.64000
1.39600	-2.88640	89.64000
1.39800	-2.97660	89.73000
1.40000	-2.88640	89.82000
1.40200	-3.06680	89.91000
1.40400	-3.06680	89.91000
1.40600	0.00000	0.00000
1.40800	-3.15700	89.82000
1.41000	-3.06680	89.91000
1.41200	-3.15700	89.91000
1.41400	0.00000	0.00000
1.41600	-3.24720	89.82000
1.41800	-3.24720	89.82000
1.42000	-3.33740	89.91000
1.42200	-3.24720	89.91000
1.42400	-3.42760	89.91000
1.42600	-3.51780	90.00000
1.42800	0.00000	0.00000
1.43000	-3.69820	90.09000
1.43200	-3.69820	90.00000
1.43400	-3.87860	90.00000
1.43600	0.00000	0.00000
1.43800	-3.87860	89.91000
1.44000	-3.87860	89.82000
1.44200	-3.87860	89.82000
1.44400	-3.87860	89.82000
1.44600	-3.87860	89.91000
1.44800	-3.96880	89.91000
1.45000	0.00000	0.00000
1.45200	-3.87860	90.00000
1.45400	-3.87860	89.91000
1.45600	-3.87860	89.82000
1.45800	0.00000	0.00000
1.46000	-3.96880	89.82000
1.46200	-3.96880	89.91000
1.46400	-3.96880	89.91000
1.46600	-4.14920	89.91000
1.46800	-4.23940	89.91000
1.47000	-4.14920	90.00000
1.47200	0.00000	0.00000
1.47400	-4.05900	90.00000
1.47600	-3.87860	90.00000
1.47800	-4.05900	90.00000
1.48000	0.00000	0.00000
1.48200	-3.96880	89.91000
1.48400	-3.96880	89.82000
1.48600	-3.96880	89.82000
1.48800	-4.05900	89.82000
1.49000	-3.96880	89.82000
1.49200	-3.96880	89.82000
1.49400	0.00000	0.00000
1.49600	-3.96880	89.82000
1.49800	-3.87860	89.73000
1.50000	-3.87860	89.73000
1.50200	0.00000	0.00000
1.50400	-3.87860	89.64000
1.50600	-3.96880	89.64000
1.50800	-3.96880	89.55000
1.51000	-3.96880	89.64000
1.51200	-3.96880	89.55000
1.51400	-3.87860	89.55000
1.51600	-3.78840	89.55000
1.51800	-3.69820	89.46000
1.52000	-3.60800	89.46000
1.52200	-3.51780	89.46000
1.52400	0.00000	0.00000
1.52600	-3.69820	89.37000
1.52800	-3.69820	89.37000
1.53000	-3.78840	89.37000
1.53200	0.00000	0.00000
1.53400	-3.78840	89.19000
1.53600	-3.87860	89.28000
1.53800	-3.87860	89.28000
1.54000	-3.87860	89.28000
1.54200	-3.96880	89.28000
1.54400	-4.23940	89.28000
1.54600	0.00000	0.00000
1.54800	-4.32960	89.19000
1.55000	-4.32960	89.19000
1.55200	-4.32960	89.19000
1.55400	-4.51000	89.28000
1.55600	-4.69040	89.28000
1.55800	-4.69040	89.46000
1.56000	0.00000	0.00000
1.56200	-4.87080	89.37000
1.56400	-4.96100	89.46000
1.56600	-4.96100	89.55000
1.56800	0.00000	0.00000
1.57000	-5.23160	89.55000
1.57200	-5.41200	89.64000
1.57400	-5.41200	89.64000
1.57600	0.00000	0.00000
1.57800	-5.77280	89.73000
1.58000	-5.86300	89.91000
1.58200	-5.77280	89.91000
1.58400	-5.86300	90.00000
1.58600	-5.95320	90.00000
1.58800	-5.95320	89.82000
1.59000	0.00000	0.00000
1.59200	-6.13360	89.82000
1.59400	-6.22380	89.91000
1.59600	-6.22380	89.91000
1.59800	0.00000	0.00000
1.60000	-6.49440	89.73000
1.60200	-6.67480	89.82000
1.60400	-6.85520	89.91000
1.60600	-6.76500	89.82000
1.60800	-6.94540	89.82000
1.61000	-6.94540	89.91000
1.61200	-7.03560	89.91000
1.61400	-6.94540	89.82000
1.61600	-6.94540	89.73000
1.61800	-6.94540	89.73000
1.62000	0.00000	0.00000
1.62200	-6.94540	89.64000
1.62400	-6.85520	89.64000
1.62600	-6.85520	89.64000
1.62800	0.00000	0.00000
1.63000	-6.85520	89.64000
1.63200	-6.85520	89.64000
1.63400	-6.85520	89.73000
1.63600	-6.76500	89.73000
1.63800	-6.76500	89.64000
1.64000	-6.94540	89.55000
1.64200	0.00000	0.00000
1.64400	-6.94540	89.73000
1.64600	-6.94540	89.64000
1.64800	-6.85520	89.73000
1.65000	-6.76500	89.64000
1.65200	-6.85520	89.64000
1.65400	-6.85520	89.64000
1.65600	0.00000	0.00000
1.65800	-6.94540	89.64000
1.66000	-6.94540	89.64000
1.66200	-7.03560	89.55000
1.66400	-7.12580	89.55000
1.66600	-7.21600	89.55000
1.66800	-7.39640	89.55000
1.67000	0.00000	0.00000
1.67200	-7.39640	89.46000
1.67400	-7.48660	89.55000
1.67600	-7.57680	89.64000
1.67800	0.00000	0.00000
1.68000	-7.57680	89.64000
1.68200	-7.57680	89.64000
1.68400	-7.66700	89.55000
1.68600	-7.66700	89.46000
1.68800	-7.75720	89.37000
1.69000	-7.84740	89.46000
1.69200	-7.93760	89.46000
1.69400	-7.93760	89.46000
1.69600	-8.02780	89.37000
1.69800	-8.11800	89.46000
1.70000	0.00000	0.00000
1.70200	-8.02780	89.37000
1.70400	-7.93760	89.37000
1.70600	-8.02780	89.37000
1.70800	0.00000	0.00000
1.71000	-7.93760	89.37000
1.71200	-7.93760	89.46000
1.71400	-8.02780	89.46000
1.71600	-7.93760	89.46000
1.71800	-7.93760	89.37000
1.72000	-7.93760	89.37000
1.72200	0.00000	0.00000
1.72400	-7.75720	89.37000
1.72600	-7.75720	89.37000
1.72800	-7.75720	89.28000
1.73000	0.00000	0.00000
