/***********************************************************
* Ocean Resources and Renewable Energy Laboratory
* Version: v1.0 (Released on May 1st, 2021)
* Programmed by: Jessica Nguyen (Email: nvnguyen@umass.edu)
*----------------------------------------------------------
* Project Name:	NREL_VGOSWEC_inertia_springs
* Project Lead:	JD
* Labview Operator:	PH
* Comments:	Dry swing test to determine moment of inertia of VGOSWEC with springs. Naming convention: PHI (signed initial pos in deg) VGM (variable geometry module angle in deg).
* Date and Time:	Tue 06 Jul 2021 11:45:10 AM EDT
***********************************************************/

"Time(s)"	"Roll(deg)"	"Pitch(deg)"	
0.13000	6.76500	89.55000
0.13200	6.67480	89.55000
0.13400	6.76500	89.55000
0.13600	0.00000	0.00000
0.13800	6.58460	89.55000
0.14000	6.40420	89.37000
0.14200	6.40420	89.46000
0.14400	0.00000	0.00000
0.14600	6.40420	89.46000
0.14800	6.22380	89.37000
0.15000	6.13360	89.37000
0.15200	0.00000	0.00000
0.15400	6.13360	89.37000
0.15600	6.04340	89.46000
0.15800	0.00000	0.00000
0.16000	6.04340	89.55000
0.16200	6.04340	89.55000
0.16400	6.04340	89.46000
0.16600	0.00000	0.00000
0.16800	6.04340	89.46000
0.17000	6.04340	89.46000
0.17200	6.13360	89.37000
0.17400	0.00000	0.00000
0.17600	6.22380	89.37000
0.17800	6.31400	89.46000
0.18000	6.31400	89.37000
0.18200	0.00000	0.00000
0.18400	6.40420	89.37000
0.18600	6.58460	89.19000
0.18800	0.00000	0.00000
0.19000	6.67480	89.37000
0.19200	6.76500	89.37000
0.19400	6.67480	89.46000
0.19600	0.00000	0.00000
0.19800	6.58460	89.37000
0.20000	6.49440	89.37000
0.20200	6.40420	89.37000
0.20400	0.00000	0.00000
0.20600	6.40420	89.55000
0.20800	6.31400	89.64000
0.21000	6.31400	89.46000
0.21200	0.00000	0.00000
0.21400	6.31400	89.37000
0.21600	6.22380	89.46000
0.21800	0.00000	0.00000
0.22000	6.13360	89.46000
0.22200	6.04340	89.37000
0.22400	5.95320	89.46000
0.22600	0.00000	0.00000
0.22800	6.04340	89.46000
0.23000	6.13360	89.46000
0.23200	6.22380	89.55000
0.23400	0.00000	0.00000
0.23600	6.13360	89.55000
0.23800	6.13360	89.46000
0.24000	0.00000	0.00000
0.24200	6.04340	89.46000
0.24400	6.13360	89.55000
0.24600	6.22380	89.55000
0.24800	0.00000	0.00000
0.25000	6.22380	89.64000
0.25200	6.49440	89.64000
0.25400	6.58460	89.64000
0.25600	0.00000	0.00000
0.25800	6.67480	89.73000
0.26000	6.85520	89.55000
0.26200	0.00000	0.00000
0.26400	6.85520	89.64000
0.26600	6.94540	89.64000
0.26800	7.03560	89.73000
0.27000	0.00000	0.00000
0.27200	7.03560	89.64000
0.27400	7.12580	89.73000
0.27600	7.21600	89.64000
0.27800	0.00000	0.00000
0.28000	7.12580	89.64000
0.28200	7.21600	89.73000
0.28400	7.30620	89.64000
0.28600	0.00000	0.00000
0.28800	7.30620	89.64000
0.29000	7.30620	89.64000
0.29200	0.00000	0.00000
0.29400	7.21600	89.64000
0.29600	7.30620	89.64000
0.29800	7.39640	89.64000
0.30000	0.00000	0.00000
0.30200	7.57680	89.64000
0.30400	7.48660	89.64000
0.30600	7.48660	89.64000
0.30800	0.00000	0.00000
0.31000	7.39640	89.55000
0.31200	7.30620	89.55000
0.31400	7.30620	89.46000
0.31600	0.00000	0.00000
0.31800	7.39640	89.55000
0.32000	7.30620	89.55000
0.32200	0.00000	0.00000
0.32400	7.39640	89.55000
0.32600	7.48660	89.46000
0.32800	7.48660	89.46000
0.33000	0.00000	0.00000
0.33200	7.48660	89.46000
0.33400	7.57680	89.46000
0.33600	7.66700	89.46000
0.33800	0.00000	0.00000
0.34000	7.57680	89.46000
0.34200	7.57680	89.46000
0.34400	0.00000	0.00000
0.34600	7.66700	89.37000
0.34800	7.57680	89.46000
0.35000	7.57680	89.55000
0.35200	0.00000	0.00000
0.35400	7.66700	89.46000
0.35600	7.66700	89.28000
0.35800	0.00000	0.00000
0.36000	7.66700	89.37000
0.36200	7.39640	89.55000
0.36400	7.39640	89.46000
0.36600	0.00000	0.00000
0.36800	7.30620	89.55000
0.37000	7.21600	89.64000
0.37200	7.21600	89.55000
0.37400	0.00000	0.00000
0.37600	7.12580	89.46000
0.37800	6.85520	89.46000
0.38000	0.00000	0.00000
0.38200	6.76500	89.55000
0.38400	6.67480	89.64000
0.38600	6.58460	89.55000
0.38800	0.00000	0.00000
0.39000	6.49440	89.55000
0.39200	6.49440	89.55000
0.39400	6.40420	89.55000
0.39600	0.00000	0.00000
0.39800	6.49440	89.55000
0.40000	6.67480	89.46000
0.40200	6.76500	89.46000
0.40400	0.00000	0.00000
0.40600	6.67480	89.55000
0.40800	6.85520	89.64000
0.41000	0.00000	0.00000
0.41200	6.76500	89.55000
0.41400	6.76500	89.55000
0.41600	6.67480	89.64000
0.41800	0.00000	0.00000
0.42000	6.58460	89.64000
0.42200	6.76500	89.73000
0.42400	6.85520	89.64000
0.42600	0.00000	0.00000
0.42800	6.85520	89.64000
0.43000	6.76500	89.64000
0.43200	6.85520	89.73000
0.43400	0.00000	0.00000
0.43600	6.85520	89.73000
0.43800	6.67480	89.64000
0.44000	6.67480	89.73000
0.44200	0.00000	0.00000
0.44400	6.58460	89.64000
0.44600	6.49440	89.64000
0.44800	6.40420	89.64000
0.45000	0.00000	0.00000
0.45200	6.40420	89.64000
0.45400	6.49440	89.64000
0.45600	0.00000	0.00000
0.45800	6.49440	89.64000
0.46000	6.40420	89.73000
0.46200	6.31400	89.64000
0.46400	0.00000	0.00000
0.46600	6.22380	89.73000
0.46800	6.22380	89.64000
0.47000	6.13360	89.64000
0.47200	0.00000	0.00000
0.47400	6.13360	89.46000
0.47600	6.04340	89.55000
0.47800	5.95320	89.55000
0.48000	0.00000	0.00000
0.48200	5.86300	89.55000
0.48400	5.95320	89.37000
0.48600	5.86300	89.37000
0.48800	0.00000	0.00000
0.49000	5.86300	89.37000
0.49200	5.68260	89.28000
0.49400	0.00000	0.00000
0.49600	5.59240	89.28000
0.49800	5.50220	89.28000
0.50000	5.59240	89.37000
0.50200	0.00000	0.00000
0.50400	5.59240	89.37000
0.50600	5.59240	89.37000
0.50800	5.68260	89.46000
0.51000	0.00000	0.00000
0.51200	5.68260	89.46000
0.51400	5.77280	89.55000
0.51600	0.00000	0.00000
0.51800	5.86300	89.55000
0.52000	5.95320	89.46000
0.52200	5.95320	89.55000
0.52400	0.00000	0.00000
0.52600	6.04340	89.55000
0.52800	6.31400	89.55000
0.53000	6.31400	89.55000
0.53200	0.00000	0.00000
0.53400	6.40420	89.46000
0.53600	6.58460	0.00000
0.53800	0.00000	0.00000
0.54000	6.67480	89.46000
0.54200	6.67480	89.46000
0.54400	6.67480	89.46000
0.54600	0.00000	0.00000
0.54800	6.76500	89.46000
0.55000	6.67480	89.64000
0.55200	6.67480	89.73000
0.55400	0.00000	0.00000
0.55600	6.58460	89.64000
0.55800	6.49440	89.55000
0.56000	0.00000	0.00000
0.56200	6.49440	89.55000
0.56400	6.49440	89.55000
0.56600	6.49440	89.55000
0.56800	0.00000	0.00000
0.57000	6.49440	89.55000
0.57200	6.49440	89.64000
0.57400	6.49440	89.55000
0.57600	0.00000	0.00000
0.57800	6.49440	89.55000
0.58000	6.67480	89.55000
0.58200	6.58460	89.55000
0.58400	0.00000	0.00000
0.58600	6.58460	89.64000
0.58800	6.85520	89.46000
0.59000	6.94540	89.46000
0.59200	0.00000	0.00000
0.59400	6.85520	89.46000
0.59600	0.00000	0.00000
0.59800	0.00000	0.00000
0.60000	7.03560	89.73000
0.60200	7.21600	89.73000
0.60400	7.12580	0.00000
0.60600	0.00000	0.00000
0.60800	7.21600	89.82000
0.61000	7.39640	89.91000
0.61200	7.39640	89.82000
0.61400	0.00000	0.00000
0.61600	7.30620	89.91000
0.61800	7.30620	89.91000
0.62000	7.30620	89.82000
0.62200	0.00000	89.73000
0.62400	7.30620	89.73000
0.62600	7.39640	89.82000
0.62800	7.30620	89.82000
0.63000	7.39640	89.82000
0.63200	7.39640	89.82000
0.63400	7.39640	89.73000
0.63600	0.00000	0.00000
0.63800	7.39640	89.73000
0.64000	7.30620	89.64000
0.64200	7.30620	89.64000
0.64400	0.00000	0.00000
0.64600	7.21600	89.64000
0.64800	7.30620	89.64000
0.65000	7.21600	89.55000
0.65200	0.00000	0.00000
0.65400	7.21600	89.55000
0.65600	7.30620	89.46000
0.65800	0.00000	0.00000
0.66000	7.30620	89.46000
0.66200	7.39640	89.46000
0.66400	0.00000	0.00000
0.66600	0.00000	0.00000
0.66800	7.39640	89.37000
0.67000	7.57680	89.37000
0.67200	7.57680	89.37000
0.67400	0.00000	0.00000
0.67600	7.66700	89.46000
0.67800	0.00000	0.00000
0.68000	0.00000	0.00000
0.68200	7.39640	89.46000
0.68400	7.39640	89.37000
0.68600	0.00000	0.00000
0.68800	7.39640	89.37000
0.69000	7.39640	89.28000
0.69200	7.39640	89.19000
0.69400	0.00000	0.00000
0.69600	7.39640	89.28000
0.69800	7.30620	89.28000
0.70000	0.00000	0.00000
0.70200	7.30620	89.28000
0.70400	7.30620	89.37000
0.70600	7.21600	89.37000
0.70800	0.00000	0.00000
0.71000	7.12580	89.37000
0.71200	7.03560	89.28000
0.71400	6.85520	89.28000
0.71600	0.00000	0.00000
0.71800	6.94540	89.37000
0.72000	6.94540	89.28000
0.72200	0.00000	0.00000
0.72400	0.00000	0.00000
0.72600	6.94540	89.37000
0.72800	6.67480	89.46000
0.73000	0.00000	0.00000
0.73200	6.67480	89.55000
0.73400	6.76500	89.64000
0.73600	6.76500	89.55000
0.73800	0.00000	0.00000
0.74000	6.76500	89.55000
0.74200	6.76500	89.46000
0.74400	6.58460	89.46000
0.74600	0.00000	0.00000
0.74800	6.49440	89.55000
0.75000	6.58460	89.55000
0.75200	0.00000	0.00000
0.75400	0.00000	0.00000
0.75600	6.58460	89.64000
0.75800	6.58460	0.00000
0.76000	0.00000	0.00000
0.76200	6.49440	89.64000
0.76400	6.49440	89.73000
0.76600	6.40420	89.73000
0.76800	0.00000	0.00000
0.77000	6.49440	89.64000
0.77200	6.58460	89.73000
0.77400	6.49440	89.73000
0.77600	0.00000	0.00000
0.77800	6.49440	89.73000
0.78000	6.40420	89.73000
0.78200	6.49440	89.64000
0.78400	0.00000	0.00000
0.78600	6.40420	89.64000
0.78800	6.40420	89.73000
0.79000	6.40420	89.73000
0.79200	0.00000	0.00000
0.79400	6.40420	89.73000
0.79600	6.58460	89.73000
0.79800	0.00000	0.00000
0.80000	6.58460	89.64000
0.80200	6.76500	89.64000
0.80400	6.76500	89.55000
0.80600	0.00000	0.00000
0.80800	6.76500	89.46000
0.81000	6.85520	89.64000
0.81200	0.00000	0.00000
0.81400	6.94540	89.55000
0.81600	7.03560	89.55000
0.81800	7.03560	89.55000
0.82000	0.00000	0.00000
0.82200	7.12580	89.55000
0.82400	7.21600	89.55000
0.82600	7.30620	89.55000
0.82800	0.00000	0.00000
0.83000	7.21600	89.55000
0.83200	7.30620	89.64000
0.83400	0.00000	0.00000
0.83600	7.30620	89.46000
0.83800	7.21600	89.28000
0.84000	7.21600	89.28000
0.84200	0.00000	0.00000
0.84400	7.21600	89.19000
0.84600	7.30620	89.37000
0.84800	7.30620	89.46000
0.85000	0.00000	0.00000
0.85200	7.21600	89.37000
0.85400	7.30620	89.28000
0.85600	0.00000	0.00000
0.85800	7.39640	89.28000
0.86000	7.57680	89.28000
0.86200	7.57680	89.37000
0.86400	0.00000	0.00000
0.86600	7.66700	89.46000
0.86800	7.66700	89.37000
0.87000	7.75720	89.37000
0.87200	0.00000	0.00000
0.87400	7.84740	89.37000
0.87600	7.93760	89.46000
0.87800	0.00000	0.00000
0.88000	8.02780	89.55000
0.88200	8.11800	89.55000
0.88400	8.11800	89.55000
0.88600	0.00000	0.00000
0.88800	8.20820	89.46000
0.89000	8.20820	89.46000
0.89200	8.20820	89.46000
0.89400	0.00000	0.00000
0.89600	8.20820	89.46000
0.89800	8.02780	89.28000
0.90000	8.02780	89.28000
0.90200	0.00000	0.00000
0.90400	8.02780	89.28000
0.90600	8.02780	89.37000
0.90800	0.00000	0.00000
0.91000	7.93760	89.46000
0.91200	7.93760	89.55000
0.91400	7.93760	89.55000
0.91600	0.00000	0.00000
0.91800	7.84740	89.55000
0.92000	7.75720	89.46000
0.92200	7.66700	89.55000
0.92400	0.00000	0.00000
0.92600	7.66700	89.64000
0.92800	7.57680	89.64000
0.93000	7.57680	89.64000
0.93200	0.00000	0.00000
0.93400	7.57680	89.64000
0.93600	0.00000	0.00000
0.93800	0.00000	0.00000
0.94000	7.66700	89.64000
0.94200	7.66700	89.55000
0.94400	7.75720	89.64000
0.94600	0.00000	0.00000
0.94800	7.84740	89.55000
0.95000	7.75720	89.55000
0.95200	7.75720	89.73000
0.95400	0.00000	0.00000
0.95600	7.75720	89.64000
0.95800	7.66700	89.55000
0.96000	7.66700	89.55000
0.96200	0.00000	0.00000
0.96400	7.57680	89.55000
0.96600	7.39640	89.73000
0.96800	0.00000	0.00000
0.97000	7.48660	89.73000
0.97200	7.48660	89.55000
0.97400	7.39640	89.55000
0.97600	0.00000	0.00000
0.97800	7.30620	89.46000
0.98000	7.21600	89.55000
0.98200	7.03560	89.55000
0.98400	0.00000	0.00000
0.98600	6.94540	89.55000
0.98800	6.67480	89.64000
0.99000	0.00000	0.00000
0.99200	6.58460	89.55000
0.99400	6.40420	89.64000
0.99600	6.31400	89.64000
0.99800	0.00000	0.00000
1.00000	6.31400	89.55000
1.00200	6.13360	89.55000
1.00400	6.22380	89.55000
1.00600	0.00000	0.00000
1.00800	6.22380	89.55000
1.01000	6.31400	89.55000
1.01200	0.00000	0.00000
1.01400	6.31400	89.46000
1.01600	6.31400	89.46000
1.01800	6.49440	89.46000
1.02000	0.00000	0.00000
1.02200	6.49440	89.55000
1.02400	6.58460	89.55000
1.02600	6.67480	89.55000
1.02800	0.00000	0.00000
1.03000	6.85520	89.46000
1.03200	7.03560	89.28000
1.03400	7.12580	89.28000
1.03600	0.00000	0.00000
1.03800	7.12580	89.28000
1.04000	7.39640	89.37000
1.04200	7.30620	89.37000
1.04400	0.00000	0.00000
1.04600	7.30620	89.37000
1.04800	7.48660	89.28000
1.05000	7.48660	89.37000
1.05200	0.00000	0.00000
1.05400	7.66700	89.37000
1.05600	7.48660	89.19000
1.05800	7.48660	89.19000
1.06000	0.00000	0.00000
1.06200	7.48660	89.28000
1.06400	7.39640	89.28000
1.06600	0.00000	0.00000
1.06800	7.48660	89.28000
1.07000	7.39640	89.28000
1.07200	7.30620	89.37000
1.07400	0.00000	0.00000
1.07600	7.12580	89.37000
1.07800	7.03560	89.46000
1.08000	6.94540	89.46000
1.08200	0.00000	0.00000
1.08400	7.03560	89.46000
1.08600	6.67480	89.55000
1.08800	0.00000	0.00000
1.09000	6.67480	89.64000
1.09200	6.58460	89.73000
1.09400	6.49440	89.73000
1.09600	0.00000	0.00000
1.09800	6.31400	89.82000
1.10000	6.31400	89.73000
1.10200	6.31400	89.73000
1.10400	0.00000	0.00000
1.10600	6.31400	89.73000
1.10800	6.31400	89.82000
1.11000	6.31400	89.64000
1.11200	0.00000	0.00000
1.11400	6.31400	89.64000
1.11600	6.40420	89.55000
1.11800	0.00000	0.00000
1.12000	6.49440	89.64000
1.12200	6.58460	89.73000
1.12400	6.67480	89.73000
1.12600	0.00000	0.00000
1.12800	6.76500	89.73000
1.13000	6.76500	89.64000
1.13200	6.76500	89.64000
1.13400	0.00000	0.00000
1.13600	6.76500	89.55000
1.13800	6.85520	89.64000
1.14000	6.94540	89.73000
1.14200	0.00000	0.00000
1.14400	6.85520	89.64000
1.14600	6.76500	89.64000
1.14800	6.76500	89.64000
1.15000	0.00000	0.00000
1.15200	6.85520	89.73000
1.15400	6.76500	89.64000
1.15600	6.67480	89.55000
1.15800	0.00000	0.00000
1.16000	6.58460	89.55000
1.16200	6.58460	89.46000
1.16400	0.00000	0.00000
1.16600	6.49440	89.46000
1.16800	6.22380	89.37000
1.17000	6.31400	89.37000
1.17200	0.00000	0.00000
1.17400	6.31400	89.37000
1.17600	6.49440	89.55000
1.17800	6.58460	89.55000
1.18000	0.00000	0.00000
1.18200	6.67480	89.46000
1.18400	6.58460	89.37000
1.18600	0.00000	0.00000
1.18800	6.58460	89.37000
1.19000	6.76500	89.37000
1.19200	7.03560	89.46000
1.19400	0.00000	0.00000
1.19600	7.12580	89.46000
1.19800	7.03560	89.55000
1.20000	7.12580	89.46000
1.20200	0.00000	0.00000
1.20400	7.30620	89.37000
1.20600	7.30620	89.46000
1.20800	7.30620	89.46000
1.21000	0.00000	0.00000
1.21200	7.30620	89.46000
1.21400	7.39640	89.37000
1.21600	7.39640	89.46000
1.21800	0.00000	0.00000
1.22000	7.39640	89.37000
1.22200	7.30620	89.46000
1.22400	0.00000	0.00000
1.22600	7.39640	89.46000
1.22800	7.21600	89.46000
1.23000	7.21600	89.55000
1.23200	0.00000	0.00000
1.23400	7.30620	89.46000
1.23600	7.39640	89.37000
1.23800	7.30620	89.46000
1.24000	0.00000	0.00000
1.24200	7.30620	89.37000
1.24400	7.39640	89.28000
1.24600	0.00000	0.00000
1.24800	7.39640	89.37000
1.25000	7.66700	89.46000
1.25200	7.66700	89.46000
1.25400	0.00000	0.00000
1.25600	7.75720	89.55000
1.25800	7.75720	89.46000
1.26000	0.00000	0.00000
1.26200	7.84740	89.46000
1.26400	7.84740	89.46000
1.26600	7.84740	89.55000
1.26800	0.00000	0.00000
1.27000	8.02780	89.55000
1.27200	7.93760	89.46000
1.27400	7.84740	89.46000
1.27600	0.00000	0.00000
1.27800	7.93760	89.46000
1.28000	7.93760	89.46000
1.28200	7.93760	89.55000
1.28400	0.00000	0.00000
1.28600	7.93760	89.46000
1.28800	7.75720	89.37000
1.29000	7.66700	89.37000
1.29200	0.00000	0.00000
1.29400	7.57680	89.46000
1.29600	7.66700	89.46000
1.29800	0.00000	0.00000
1.30000	7.66700	89.46000
1.30200	7.66700	89.37000
1.30400	7.57680	89.37000
1.30600	0.00000	0.00000
1.30800	7.48660	89.37000
1.31000	7.48660	89.46000
1.31200	7.39640	89.46000
1.31400	0.00000	0.00000
1.31600	7.48660	89.37000
1.31800	7.57680	89.46000
1.32000	7.57680	89.46000
1.32200	0.00000	0.00000
1.32400	7.66700	89.46000
1.32600	7.66700	89.64000
1.32800	0.00000	0.00000
1.33000	7.75720	89.64000
1.33200	7.84740	89.55000
1.33400	7.75720	89.55000
1.33600	0.00000	0.00000
1.33800	7.84740	89.46000
1.34000	7.75720	89.46000
1.34200	7.66700	89.37000
1.34400	0.00000	0.00000
1.34600	7.66700	89.37000
1.34800	7.57680	89.55000
1.35000	0.00000	0.00000
1.35200	7.57680	89.46000
1.35400	7.57680	89.46000
1.35600	7.48660	89.55000
1.35800	0.00000	0.00000
1.36000	7.48660	89.55000
1.36200	7.39640	89.46000
1.36400	7.39640	89.46000
1.36600	0.00000	0.00000
1.36800	7.39640	89.55000
1.37000	7.39640	89.55000
1.37200	7.39640	89.37000
1.37400	0.00000	0.00000
1.37600	7.39640	89.37000
1.37800	7.39640	89.37000
1.38000	7.30620	89.46000
1.38200	0.00000	0.00000
1.38400	7.30620	89.46000
1.38600	7.30620	89.46000
1.38800	7.39640	89.55000
1.39000	0.00000	0.00000
1.39200	7.48660	89.55000
1.39400	7.48660	89.55000
1.39600	0.00000	0.00000
1.39800	7.48660	89.55000
1.40000	7.39640	89.55000
1.40200	7.48660	89.55000
1.40400	0.00000	0.00000
1.40600	7.30620	89.46000
1.40800	7.39640	89.55000
1.41000	7.39640	89.46000
1.41200	0.00000	0.00000
1.41400	7.39640	89.37000
1.41600	7.30620	89.37000
1.41800	7.30620	89.46000
1.42000	0.00000	0.00000
1.42200	7.30620	89.37000
1.42400	7.39640	89.46000
1.42600	7.48660	89.46000
1.42800	0.00000	0.00000
1.43000	7.48660	89.55000
1.43200	7.66700	89.64000
1.43400	0.00000	0.00000
1.43600	7.66700	89.64000
1.43800	7.75720	89.73000
1.44000	7.75720	89.64000
1.44200	0.00000	0.00000
1.44400	7.84740	89.55000
1.44600	8.11800	89.55000
1.44800	8.11800	89.55000
1.45000	0.00000	0.00000
1.45200	8.11800	89.64000
1.45400	8.29840	89.64000
1.45600	0.00000	0.00000
1.45800	8.47880	89.55000
1.46000	8.65920	89.46000
1.46200	8.74940	89.46000
1.46400	0.00000	0.00000
1.46600	8.74940	89.46000
1.46800	8.83960	89.55000
1.47000	8.92980	89.55000
1.47200	0.00000	0.00000
1.47400	8.92980	89.46000
1.47600	8.83960	89.55000
1.47800	0.00000	0.00000
1.48000	8.83960	89.55000
1.48200	8.74940	89.64000
1.48400	8.56900	89.55000
1.48600	0.00000	0.00000
1.48800	8.47880	89.46000
1.49000	8.47880	89.46000
1.49200	8.38860	89.46000
1.49400	0.00000	0.00000
1.49600	8.20820	89.55000
1.49800	8.11800	89.46000
1.50000	0.00000	0.00000
1.50200	8.11800	89.46000
1.50400	7.93760	89.55000
1.50600	7.93760	89.46000
1.50800	0.00000	0.00000
1.51000	7.93760	89.55000
1.51200	7.84740	89.46000
1.51400	7.84740	89.46000
1.51600	0.00000	0.00000
1.51800	7.84740	89.46000
1.52000	7.57680	89.46000
1.52200	7.66700	89.55000
1.52400	0.00000	0.00000
1.52600	7.57680	89.46000
1.52800	7.66700	89.46000
1.53000	0.00000	0.00000
1.53200	7.66700	89.37000
1.53400	7.57680	89.46000
1.53600	7.66700	89.46000
1.53800	0.00000	0.00000
1.54000	7.84740	89.46000
1.54200	7.93760	89.37000
1.54400	7.75720	89.37000
1.54600	0.00000	0.00000
1.54800	7.93760	89.46000
1.55000	7.84740	89.37000
1.55200	0.00000	0.00000
1.55400	7.84740	89.28000
1.55600	7.93760	89.46000
1.55800	7.93760	89.28000
1.56000	0.00000	0.00000
1.56200	8.11800	89.37000
1.56400	8.11800	89.46000
1.56600	0.00000	0.00000
1.56800	8.11800	89.37000
1.57000	8.11800	89.46000
1.57200	8.11800	89.46000
1.57400	0.00000	0.00000
1.57600	8.11800	89.55000
1.57800	8.11800	89.46000
1.58000	8.02780	89.46000
1.58200	0.00000	0.00000
1.58400	8.02780	89.37000
1.58600	7.84740	89.37000
1.58800	7.84740	89.37000
1.59000	0.00000	0.00000
1.59200	7.84740	89.37000
1.59400	7.75720	89.19000
1.59600	0.00000	0.00000
1.59800	7.66700	89.19000
1.60000	7.48660	89.37000
1.60200	7.39640	89.28000
1.60400	0.00000	0.00000
1.60600	7.39640	89.37000
1.60800	7.12580	89.37000
1.61000	7.03560	89.37000
1.61200	0.00000	0.00000
1.61400	6.94540	89.37000
1.61600	6.94540	89.46000
1.61800	6.76500	89.55000
1.62000	0.00000	0.00000
1.62200	6.67480	89.55000
1.62400	6.49440	0.00000
1.62600	0.00000	0.00000
1.62800	6.40420	89.55000
1.63000	6.22380	89.55000
1.63200	0.00000	0.00000
1.63400	0.00000	0.00000
1.63600	5.95320	89.55000
1.63800	5.86300	89.55000
1.64000	5.86300	89.55000
1.64200	0.00000	0.00000
1.64400	5.77280	89.55000
1.64600	5.77280	89.64000
1.64800	0.00000	0.00000
1.65000	5.77280	89.55000
1.65200	6.04340	89.55000
1.65400	6.04340	89.55000
1.65600	0.00000	0.00000
1.65800	6.22380	89.55000
1.66000	6.31400	89.55000
1.66200	6.31400	89.55000
1.66400	0.00000	0.00000
1.66600	6.49440	89.55000
1.66800	6.67480	89.46000
1.67000	6.85520	89.55000
1.67200	0.00000	0.00000
1.67400	6.94540	89.55000
1.67600	7.39640	89.55000
1.67800	0.00000	0.00000
1.68000	7.66700	89.55000
1.68200	7.84740	89.55000
1.68400	0.00000	0.00000
1.68600	7.93760	89.55000
1.68800	8.11800	89.55000
1.69000	8.11800	89.55000
1.69200	0.00000	0.00000
1.69400	8.11800	89.64000
1.69600	8.20820	89.46000
1.69800	8.20820	89.46000
1.70000	0.00000	0.00000
1.70200	8.20820	89.37000
1.70400	8.20820	89.46000
1.70600	8.20820	89.46000
1.70800	0.00000	0.00000
1.71000	8.11800	89.37000
1.71200	8.02780	89.28000
1.71400	0.00000	0.00000
1.71600	8.02780	89.37000
1.71800	7.93760	89.37000
1.72000	7.93760	0.00000
1.72200	0.00000	0.00000
1.72400	8.02780	89.28000
1.72600	8.02780	89.37000
1.72800	8.02780	89.28000
1.73000	0.00000	0.00000
1.73200	8.11800	89.37000
1.73400	8.29840	89.28000
1.73600	8.29840	89.28000
1.73800	0.00000	0.00000
1.74000	8.29840	89.28000
1.74200	8.38860	0.00000
1.74400	0.00000	0.00000
1.74600	8.38860	89.28000
1.74800	8.56900	89.19000
1.75000	8.65920	89.28000
1.75200	0.00000	0.00000
1.75400	8.74940	89.37000
1.75600	8.83960	89.28000
1.75800	8.83960	89.37000
1.76000	0.00000	0.00000
1.76200	8.83960	89.37000
1.76400	8.74940	89.28000
1.76600	8.83960	89.37000
1.76800	0.00000	0.00000
1.77000	8.83960	89.46000
1.77200	9.02000	89.46000
1.77400	9.02000	89.55000
1.77600	0.00000	0.00000
1.77800	9.11020	89.46000
1.78000	9.20040	89.46000
1.78200	0.00000	0.00000
1.78400	9.29060	89.28000
1.78600	9.38080	89.37000
